trial,reward,regret
268,4.665321792131432,0
269,3.177356316899848,0
270,3.2590345934321743,0
271,3.9268316483427355,0
272,2.3236314169271086,0
273,3.643020475161356,0
274,4.420870605259351,0
275,5.890956459025225,0
276,2.5801463912882725,0
277,4.4176044013111735,0
278,4.183710083407781,0
279,4.103276935897116,0
280,4.017455969758363,0
281,2.775915172782484,0
282,1.7891828521399682,0
283,4.966902133907171,0
284,2.8778491088698903,0
285,4.2228040186835045,0
286,2.6753744145878864,0
287,4.118659034398547,0
288,3.9540721133225456,0
289,3.4035657664711336,0
290,5.3936809791860965,0
291,4.502315945394121,0
292,3.3028558735724802,0
293,4.413082360842271,0
294,4.742112280483277,0
295,4.357461288446874,0
296,4.660594859789052,0
297,4.092680640615843,0
298,3.9139408721129074,0
299,4.957192058504127,0
300,2.103188248331715,0
301,5.154491713464809,0
302,3.622556343534743,0
303,5.174971625541092,0
304,3.3661380781413515,0
305,4.061858766971218,0
306,4.065111835156977,0
307,4.041273791910633,0
308,4.317187156039825,0
309,4.202436636705899,0
310,4.713445503537674,0
311,1.7271086882430984,0
312,3.059208236582779,0
313,3.5349360417413176,0
314,5.291591643130253,0
315,3.1573650991641484,0
316,5.9515270272480985,0
317,3.302412912865951,0
318,4.631839460018256,0
319,3.8990456680519125,0
320,2.6131461261084192,0
321,4.17209556070986,0
322,4.27760828129221,0
323,2.7920767332437366,0
324,2.8052955278976865,0
325,3.126739248580795,0
326,2.718196802726002,0
327,2.8259323981233333,0
328,4.154559455595342,0
329,4.818842015108408,0
330,3.837988835438938,0
331,4.27621459551678,0
332,3.566202799501831,0
333,4.677613356015626,0
334,3.2362435955287325,0
335,4.58567398739603,0
336,1.1660376361368363,0
337,2.5353475917731174,0
338,4.091649593649407,0
339,4.441924026150063,0
340,5.130483973493373,0
341,2.348917906816852,0
342,4.40351517109656,0
343,4.006968343317297,0
344,4.15367948924371,0
345,4.927877866640052,0
346,4.293548618781528,0
347,4.304291539319944,0
348,3.1063549310319973,0
349,4.269889920364705,0
350,3.0657525090846964,0
351,3.7098203570285437,0
352,4.576624931250951,0
353,4.6469780199527975,0
354,4.632704018103481,0
355,6.198097623397197,0
356,4.698815219776549,0
357,3.9996801923410636,0
358,3.365767667152607,0
359,5.070520105956194,0
360,4.77579458718232,0
361,3.611939456818263,0
362,2.2460989574760237,0
363,5.006045294050644,0
364,4.9117515806122585,0
365,4.01774876223054,0
366,2.954803009711182,0
367,3.556131963965894,0
368,3.6278690238389815,0
369,3.9207436050557862,0
370,4.810365606149915,0
371,3.6875085589565586,0
372,3.4925956717038624,0
373,2.9471747505722687,0
374,2.786722028678489,0
375,4.903765898331121,0
376,2.7610408577837067,0
377,4.411750472741503,0
378,3.598774710657365,0
379,3.7674027799601193,0
380,3.1678880844702952,0
381,3.8212060258181957,0
382,3.537307857541756,0
383,4.642790468035216,0
384,3.6346907513385376,0
385,5.128812231386345,0
386,4.011861001648645,0
387,3.1507549979608345,0
388,4.113890026458639,0
389,3.093162312769908,0
390,3.939195005721301,0
391,3.6475762145562327,0
392,4.870590377239257,0
393,4.0760991036904635,0
394,3.16319464508553,0
395,5.64866760153451,0
396,2.636126794316481,0
397,2.2692462417907833,0
398,4.1341654942773625,0
399,4.238435353860472,0
400,5.937545040524958,0
401,3.9972329068522523,0
402,5.018021149752516,0
403,3.7842813966420104,0
404,2.737490647017071,0
405,2.734453962024401,0
406,3.9915047709803244,0
407,4.540417914278106,0
408,4.879567627748557,0
409,3.9574648059656057,0
410,2.7904161649546797,0
411,3.4079504238442198,0
412,4.94285498603696,0
413,5.858900584380465,0
414,4.768467553457657,0
415,3.1024883550237248,0
416,4.418842411105027,0
417,2.3908878939077,0
418,2.340997688961102,0
419,4.282715543256501,0
420,5.173377610765474,0
421,4.878543597994913,0
422,5.081502504792152,0
423,2.2787606871906574,0
424,4.0274699766297415,0
425,3.1441947315430205,0
426,3.5375565932449327,0
427,3.466573086162626,0
428,4.308415057242925,0
429,2.357423463014188,0
430,3.703751387672152,0
431,3.526760216582621,0
432,4.44001746440862,0
433,4.442891737208405,0
434,5.554183337858356,0
435,3.9776531847629886,0
436,4.2515654704990276,0
437,3.3868667741596648,0
438,4.45006463447875,0
439,3.2523276485514647,0
440,4.029220539954058,0
441,4.2379548283410164,0
442,4.632009870143356,0
443,4.3770327558784965,0
444,3.6899991431924355,0
445,5.3850955285498046,0
446,3.3052985793330074,0
447,2.648591920093339,0
448,4.684265021084564,0
449,4.8175582112715825,0
450,3.4904287801868215,0
451,4.0031967006831275,0
452,1.9120130468089997,0
453,5.699259224814373,0
454,3.5213597358788933,0
455,4.011990349727922,0
456,4.121146068872629,0
457,4.266368987664475,0
458,4.5777352485686755,0
459,3.397282411482859,0
460,1.3112245113072185,0
461,4.450260697807998,0
462,2.3071436129813723,0
463,3.5310947126966967,0
464,2.13884635366965,0
465,3.030925756100977,0
466,3.89887823815371,0
467,3.383812066422212,0
468,4.714116891856334,0
469,1.8473662773836903,0
470,2.8302545471004983,0
471,4.657107883499326,0
472,3.5428170181281997,0
473,3.3224516572455673,0
474,3.4850512857555622,0
475,3.8624985480996723,0
476,4.524519108318734,0
477,4.580842116646231,0
478,5.43062321952373,0
479,3.1188250322837323,0
480,5.043567576879203,0
481,4.426127768948645,0
482,3.396671718981093,0
483,4.458238871498179,0
484,3.4899313859552956,0
485,4.529138758662465,0
486,4.625984309189598,0
487,4.3461787145491755,0
488,4.536907641456451,0
489,1.4632512112738612,0
490,4.712781372363158,0
491,3.1435261819116818,0
492,3.467484329742104,0
493,4.797282845780769,0
494,4.094385710735785,0
495,5.513230145510564,0
496,3.223281992140931,0
497,3.7832337469964505,0
498,3.325001359710393,0
499,4.977495089536531,0
500,3.221985760569239,0
501,3.144076711870309,0
502,4.515860579335268,0
503,5.903457685095334,0
504,4.405154568242699,0
505,5.007033635560058,0
506,3.9249614140216242,0
507,4.476723263842688,0
508,2.420900953249049,0
509,4.687920740686859,0
510,5.178698695397489,0
511,4.105618238337678,0
512,2.0082336297575836,0
513,4.5460613035918875,0
514,3.3564676682748376,0
515,5.599426106729854,0
516,3.657572202521827,0
517,3.9501694454885508,0
518,4.766181108337215,0
519,3.102334729053163,0
520,2.6957475422481636,0
521,4.1585691377118845,0
522,4.6425003938765,0
523,4.363489899951121,0
524,4.526799704975018,0
525,4.716946561155796,0
526,2.616490658814007,0
527,3.642337029528547,0
528,4.063251320468734,0
529,5.009977877491229,0
530,3.0704064488926823,0
531,2.419561384945004,0
532,6.440576405320817,0
533,4.244567447633032,0
534,6.488434668614234,0
535,2.950739666872903,0
536,4.994860382750067,0
537,6.529872623407116,0
538,3.8106737440791583,0
539,4.686901405831166,0
540,4.620979120956855,0
541,4.178735262290817,0
542,4.0280053639208795,0
543,3.690047333819202,0
544,2.1599456775680377,0
545,5.42957735068955,0
546,4.664661556012236,0
547,4.448395778762721,0
548,4.3825708132274706,0
549,4.3298226602811765,0
550,4.119345745889055,0
551,5.056477055809411,0
552,4.769778756607289,0
553,3.681329227614607,0
554,3.9585341305920636,0
555,4.001002539405142,0
556,4.848288183320026,0
557,4.148977233104357,0
558,1.6170767061287123,0
559,3.8956778241313748,0
560,4.393696997312671,0
561,2.9425199617550177,0
562,3.224233736492728,0
563,4.9057244286971,0
564,4.5440998316947585,0
565,3.4136825859969915,0
566,4.261928871113437,0
567,4.104763824871933,0
568,2.898019138944653,0
569,5.20046950067849,0
570,4.8556611200473885,0
571,3.714752855713393,0
572,2.0809976436660165,0
573,5.359781753710944,0
574,4.194083953891672,0
575,5.965516696639642,0
576,3.964989239782558,0
577,2.3599852759709328,0
578,3.1310109429565167,0
579,2.9684285970456816,0
580,4.7933902758237785,0
581,3.7008090457443323,0
582,3.9379085671465948,0
583,4.218358318061467,0
584,5.71288392223717,0
585,3.4709920423789393,0
586,2.699148214469298,0
587,5.650616336607771,0
588,3.023757457172381,0
589,4.132234957515351,0
590,3.8757967291032833,0
591,3.934928795806388,0
592,5.035011783207734,0
593,4.955836437342089,0
594,5.591469280763528,0
595,4.802948175794195,0
596,4.010564845661134,0
597,4.463225701552692,0
598,3.3466892839184528,0
599,3.864325055483607,0
600,4.154990325723396,0
601,4.3530942603474365,0
602,2.9006949112048677,0
603,4.9812432891685985,0
604,4.703208753764132,0
605,4.558582770369737,0
606,3.2413272709548537,0
607,3.245282187460493,0
608,2.5782195577784446,0
609,5.363430712805321,0
610,1.5459631706924202,0
611,4.061576978899485,0
612,3.3447189741157777,0
613,2.3489896455982264,0
614,4.626173025501238,0
615,2.638742375215131,0
616,2.852076490393281,0
617,2.5510537956010064,0
618,4.511643274684107,0
619,5.311116570923764,0
620,3.0431733513503194,0
621,5.160552026975864,0
622,3.0152101855898916,0
623,4.266697107287651,0
624,5.314496348102399,0
625,3.0029395758922384,0
626,6.539950522458738,0
627,4.733524145701371,0
628,5.509505902894501,0
629,3.558011321584123,0
630,2.3940112691107505,0
631,2.3470417078946704,0
632,4.735024446981267,0
633,4.9160308922278855,0
634,2.8265792311390725,0
635,4.6529962967747505,0
636,4.068716848217977,0
637,4.125804794041839,0
638,4.994828548184842,0
639,3.2546017243025647,0
640,3.7748934857762695,0
641,5.1241328748312025,0
642,4.83324167924815,0
643,4.995944243975438,0
644,4.243402731282076,0
645,3.3689975792777975,0
646,3.864571838374282,0
647,5.346246785639265,0
648,3.6679506077622155,0
649,5.631313374998749,0
650,4.751626448699508,0
651,4.692906545912161,0
652,4.129571432878127,0
653,4.893128768739697,0
654,3.6191402414352303,0
655,4.188190582459934,0
656,3.599735254529413,0
657,5.327041155597053,0
658,3.3095276112687673,0
659,2.6228853273692767,0
660,3.1412850378837414,0
661,3.5782495931759617,0
662,3.9583180236711253,0
663,2.4244211439148815,0
664,4.856631337648063,0
665,4.4601059707365165,0
666,4.23198019036391,0
667,2.7145075826114495,0
668,4.435251111708817,0
669,4.423060261571666,0
670,4.671156000182743,0
671,4.025309590725569,0
672,2.9859877398252666,0
673,3.5805463061833374,0
674,4.175243944189061,0
675,5.57244300738507,0
676,3.2672512574003525,0
677,4.956840864902658,0
678,3.699575066746531,0
679,3.197437344287564,0
680,5.016425190555327,0
681,5.061190323326648,0
682,3.6189220855982804,0
683,4.598038764051145,0
684,4.635201603536405,0
685,3.6319176157366906,0
686,3.115321036768893,0
687,3.45425389651892,0
688,2.3133244634823935,0
689,4.087301021591041,0
690,3.677078201913856,0
691,2.3169093777476677,0
692,6.671826787887256,0
693,4.425875116499527,0
694,5.371309302977451,0
695,3.2618090290611863,0
696,2.1488792533239742,0
697,6.414326565756239,0
698,3.235857060959721,0
699,4.581998803787529,0
700,3.2821982616787833,0
701,3.7766763270141874,0
702,4.836805713285864,0
703,3.552629539966086,0
704,2.7952530957332353,0
705,5.7948627856728425,0
706,4.9579842424347405,0
707,3.801842703503649,0
708,5.9670606439474385,0
709,3.549989995899849,0
710,3.3685243701390464,0
711,4.850334130858528,0
712,6.230262982120182,0
713,2.9372537365466114,0
714,4.937321783634237,0
715,4.705849067942966,0
716,2.7326249188681047,0
717,4.558297772588709,0
718,4.3913961362963,0
719,5.052192090337567,0
720,5.426367252933039,0
721,3.513741788173397,0
722,2.9526726872341778,0
723,5.204220455414208,0
724,4.243217357098198,0
725,4.543338980541301,0
726,5.02753768388568,0
727,5.098018039095724,0
728,3.3016944702053648,0
729,5.229485901083073,0
730,3.637060623386893,0
731,6.012712369050985,0
732,2.447385988233785,0
733,5.315620390753075,0
734,5.45164672760442,0
735,4.643603582440981,0
736,2.8062270160944203,0
737,4.560548941135859,0
738,3.0977341413950663,0
739,4.0257436357185705,0
740,2.940428670839554,0
741,4.44996584224831,0
742,3.5231767807109104,0
743,3.9581286859767153,0
744,4.930326554627773,0
745,2.7967042396649866,0
746,4.088894147291626,0
747,4.361615147611271,0
748,3.808070855138015,0
749,3.6455505616613912,0
750,3.1809029216376117,0
751,4.011062336513641,0
752,4.558622669577937,0
753,4.512264660374793,0
754,4.153175805178146,0
755,2.8656978258122203,0
756,3.8066189829648813,0
757,4.31907999252737,0
758,5.0594236549610505,0
759,4.87542076515027,0
760,3.6270685025470124,0
761,2.4897941919653683,0
762,4.17222863844453,0
763,2.335815961534011,0
764,4.782904826431305,0
765,4.807562271164207,0
766,4.175687847153612,0
767,3.409304506798052,0
768,3.007345629168379,0
769,3.972682780994435,0
770,4.776356329554714,0
771,5.737774549933782,0
772,2.266738444365214,0
773,4.429480212752809,0
774,3.7104341830090415,0
775,3.744176189510518,0
776,3.4354649296465656,0
777,5.1928943883199565,0
778,4.322773561185858,0
779,6.028250818614408,0
780,4.0446779993341675,0
781,5.74982441234083,0
782,3.9462459753590067,0
783,2.9232134814365276,0
784,2.5375409243471374,0
785,4.896463273187026,0
786,3.394265447019662,0
787,5.160325050477586,0
788,3.0368718472003557,0
789,2.692493886281953,0
790,4.9980196127495,0
791,5.132075657826776,0
792,3.0187326440697806,0
793,5.299453392984713,0
794,5.387933026004339,0
795,4.907939579957177,0
796,3.874058553005856,0
797,3.607737897730255,0
798,4.240742663928929,0
799,4.088594289007093,0
800,4.248511110004543,0
801,3.3302795672091623,0
802,4.183363407744301,0
803,2.4686536007130733,0
804,5.278987504583192,0
805,4.664998558497976,0
806,3.134858238222816,0
807,3.2795613504870316,0
808,2.3725101001900235,0
809,3.8596517216110926,0
810,4.7522015162420175,0
811,4.621063805624609,0
812,4.44264606974189,0
813,5.618530939304807,0
814,3.0457015782215153,0
815,2.198762837551859,0
816,4.820148440984567,0
817,2.49812149489271,0
818,4.502700728584959,0
819,3.5907574815731316,0
820,5.081265445339402,0
821,5.6469227934829584,0
822,3.4672922658024294,0
823,4.225833098215942,0
824,3.265813250681252,0
825,4.705830601765252,0
826,5.308029330090814,0
827,4.74289915632663,0
828,5.705034397166255,0
829,4.657325867351865,0
830,3.236235376728584,0
831,4.725159400321078,0
832,3.8871123578318274,0
833,4.2536061680455,0
834,5.579571035358458,0
835,4.043265204547107,0
836,2.221828953337594,0
837,2.2484290487130782,0
838,3.0437839912347346,0
839,3.5237942435861767,0
840,4.367549901588718,0
841,3.2369999265771288,0
842,3.356698457436874,0
843,3.824097745419674,0
844,4.740140888736862,0
845,4.726462881250877,0
846,2.1555290568651735,0
847,3.041733078059264,0
848,5.660427673159621,0
849,4.680706942807505,0
850,4.205998764578218,0
851,3.6894259931395346,0
852,4.583085005006748,0
853,3.6596930847390587,0
854,4.20188313013543,0
855,3.895581937701592,0
856,5.23004646898478,0
857,2.2161789758513573,0
858,2.7413969851656192,0
859,4.633026531044688,0
860,3.9564537366348147,0
861,3.9384588137500955,0
862,1.8955844610567238,0
863,4.166405423832455,0
864,2.8237020391624936,0
865,3.602197135977971,0
866,3.4812249967328306,0
867,5.151159693257984,0
868,3.7498062642031345,0
869,5.645453526215833,0
870,4.798252660703344,0
871,3.2738456038592854,0
872,3.716729025621553,0
873,4.307020300877968,0
874,5.027117336513475,0
875,2.973260111926108,0
876,3.4705360998258525,0
877,5.410915251181546,0
878,5.524812086727558,0
879,2.374037186000722,0
880,3.3061625477947656,0
881,4.022956526860487,0
882,1.9042396167922697,0
883,2.8590420731687063,0
884,3.557115273687453,0
885,3.6046346208180893,0
886,2.3752342147656273,0
887,4.538628968133816,0
888,3.792918542136884,0
889,5.715291390671977,0
890,3.315161538423617,0
891,5.104823559481816,0
892,1.9273230167039057,0
893,5.277436365967649,0
894,4.852880333991075,0
895,5.2170331977432385,0
896,4.152095023453948,0
897,5.7372731276937055,0
898,3.1430871656113624,0
899,4.352279375573588,0
900,5.027667958652098,0
901,5.097759080933436,0
902,4.491188492349448,0
903,4.543121034213668,0
904,3.7970485614394685,0
905,2.6943662850740226,0
906,4.84171787840333,0
907,3.266787121402211,0
908,3.784157754173216,0
909,4.020426747335617,0
910,2.3262172488413624,0
911,2.976560585132019,0
912,3.3616014184880187,0
913,5.338214202224224,0
914,5.407640164010905,0
915,4.279520562651118,0
916,5.0582642083892075,0
917,6.176438321035324,0
918,4.647894363212694,0
919,3.474435723602571,0
920,5.729196442552694,0
921,2.1885844831743064,0
922,3.1721527355217845,0
923,4.717807719297085,0
924,3.6561043074250095,0
925,4.755023415869268,0
926,3.075916567738884,0
927,3.891935639989389,0
928,5.090240642844906,0
929,3.443105835017929,0
930,3.729000796511183,0
931,3.593697013804379,0
932,3.4885963480858244,0
933,3.9166598291982764,0
934,2.910319043247197,0
935,3.996661443018311,0
936,4.554935436123064,0
937,4.897921199704361,0
938,4.999547781263726,0
939,4.5125332251522625,0
940,5.396258423321341,0
941,4.706792687944377,0
942,4.118871845016733,0
943,2.1698066007628367,0
944,3.578021073962922,0
945,4.159419319006518,0
946,3.6825204361886112,0
947,3.5233596251716093,0
948,5.667743077625161,0
949,3.700945799552433,0
950,4.52171110986669,0
951,3.5044572210770015,0
952,3.040022597379801,0
953,4.488037197248176,0
954,5.319482991657069,0
955,3.0930946700877255,0
956,2.9887281474680885,0
957,3.519951368414431,0
958,4.643040748011033,0
959,4.305809736636627,0
960,3.6698283008141974,0
961,2.678571540462242,0
962,4.411551331842943,0
963,4.723355553895087,0
964,4.5820853713404475,0
965,4.101578532228286,0
966,5.712121299624693,0
967,2.618675144012465,0
968,4.061183786219332,0
969,2.487503351067393,0
970,4.116233901444747,0
971,3.848480786976023,0
972,2.7570158045961497,0
973,5.132807120596281,0
974,3.364681961708409,0
975,4.919769352517859,0
976,5.103136246248802,0
977,3.5468992780587674,0
978,5.192575487918067,0
979,3.6545121019006475,0
980,4.555269022392703,0
981,2.4638134159922815,0
982,4.707970607092423,0
983,3.864392704357504,0
984,4.276716190497267,0
985,5.824731264351192,0
986,3.4782512542242308,0
987,3.989027908461019,0
988,5.338330379624404,0
989,3.1096624448672525,0
990,3.8191585749103965,0
991,5.314056992257532,0
992,3.0498935219832726,0
993,3.4806320248110287,0
994,4.773094105442183,0
995,4.715127945701081,0
996,3.7403934843968316,0
997,3.8140639886194814,0
998,3.230682853835316,0
999,2.9413323156490394,0
1000,4.74195851435869,0
1001,3.6869286670363457,0
1002,3.61254958215198,0
1003,4.4717981978133245,0
1004,2.240983548891921,0
1005,5.2244853106686,0
1006,4.204490094728392,0
1007,3.370361367043837,0
1008,4.798804209174774,0
1009,4.759719662881519,0
1010,3.629740275472384,0
1011,3.2120750560374844,0
1012,3.4113735605893343,0
1013,3.9761332748030913,0
1014,4.221505848582109,0
1015,3.4419236583362576,0
1016,2.961686855103917,0
1017,3.0161933865070036,0
1018,4.857365516769744,0
1019,4.5447640239217595,0
1020,2.7859176351922734,0
1021,5.114214281916673,0
1022,4.3021455110210844,0
1023,3.5266029138957715,0
1024,4.067970965237343,0
1025,2.007241857383419,0
1026,2.2562306048442533,0
1027,2.136724002552555,0
1028,7.1106806192673515,0
1029,4.614514233355862,0
1030,4.972863685072079,0
1031,0.6056019850597991,0
1032,5.440403709437832,0
1033,4.543260732370717,0
1034,4.159198721240173,0
1035,2.1116685257808827,0
1036,3.0014550895107304,0
1037,5.74910314611573,0
1038,5.491700686158483,0
1039,4.921309263625394,0
1040,2.516797656592045,0
1041,5.644432502374754,0
1042,4.563622142205315,0
1043,3.973475523284924,0
1044,3.968316796181257,0
1045,4.613863341738082,0
1046,3.8259298692607024,0
1047,4.3134071620762935,0
1048,5.022999836136147,0
1049,4.919137528083507,0
1050,3.4456912493470564,0
1051,5.254602301521933,0
1052,3.342794591388491,0
1053,3.829164045195477,0
1054,4.352797320344749,0
1055,3.657475294390923,0
1056,1.895070471259654,0
1057,6.809886258467773,0
1058,5.239907262037213,0
1059,2.859175671188348,0
1060,4.265453300649024,0
1061,2.7348942345315974,0
1062,4.9282390572724974,0
1063,3.6259018509260583,0
1064,4.077043273639848,0
1065,5.021515578057304,0
1066,4.893903323844451,0
1067,3.4971752346000238,0
1068,3.5701752103145106,0
1069,3.6578955603841696,0
1070,3.005157822805182,0
1071,2.63324172596466,0
1072,1.7988531550314444,0
1073,4.701311937751165,0
1074,3.4890543067759,0
1075,4.869229570228448,0
1076,4.315144983529618,0
1077,4.246586254913895,0
1078,4.889754607224214,0
1079,1.8711418606755292,0
1080,5.256027221194678,0
1081,3.8367128072907835,0
1082,3.471385284780778,0
1083,4.830318328497672,0
1084,3.0171358948442446,0
1085,2.5796663565074,0
1086,3.6526016466976405,0
1087,4.128357932665003,0
1088,3.732129924967526,0
1089,3.975906098277481,0
1090,5.077211142382578,0
1091,5.377571712770157,0
1092,4.4198093137457555,0
1093,4.347565331981163,0
1094,3.9941807848617725,0
1095,4.563687544933573,0
1096,3.8031666618036977,0
1097,4.242837367264942,0
1098,3.3288984383632405,0
1099,4.900887633997544,0
1100,4.658211007622412,0
1101,4.898262756955319,0
1102,5.82070409578818,0
1103,3.1125496634903906,0
1104,5.521349997476062,0
1105,4.8984570447591205,0
1106,1.764161438166283,0
1107,3.57756529236779,0
1108,4.339402805310721,0
1109,4.564689810702685,0
1110,3.808046435122318,0
1111,4.890475910833985,0
1112,3.6036666732705207,0
1113,3.2753110794943012,0
1114,5.151281839251441,0
1115,3.6166550304816827,0
1116,3.2216912301179765,0
1117,2.8755498574197964,0
1118,4.712371482116117,0
1119,4.476270723647869,0
1120,3.521748351128,0
1121,5.103269650834913,0
